111,경찰청,서울 성북구 삼양로2길 70,37.6057904,127.0261832
112,경찰청,서울 성북구 종암로 88,37.6050202,127.0316407
113,경찰청,서울 구로구 경인로 577,37.5086803,126.8878654
114,경찰청,서울 구로구 신도림로 40,37.5068934,126.8787724
115,경찰청,서울 구로구 구일로 52,37.4938091,126.8718834
116,경찰청,서울 구로구 구로동로 141,37.4977827,126.8824666
117,경찰청,서울 구로구 중앙로 3,37.5032437,126.862125
118,경찰청,서울 구로구 고척로27길 27,37.5030493,126.8478999
119,경찰청,서울 구로구 경인로 293,37.5086803,126.8878654
122,경찰청,서울 서초구 주흥15길 41,37.5079041,127.0171073
123,경찰청,서울 서초구 나루터로 38,37.5149363,127.0140292
124,경찰청,서울 서초구 명달로 55,37.4881724,127.005404
125,경찰청,서울 서초구 염곡말길 9,37.4620698,127.0519786
126,경찰청,서울 서초구 바우뫼로 45,37.47548,127.03469
127,경찰청,서울 양천구 목동서로 11,37.5189381,126.8679725
131,경찰청,서울 양천구 목동동로 152,37.51983,126.87042
132,경찰청,서울 양천구 오목로5길 34,37.5240112,126.8402448
133,경찰청,서울 양천구 가로공원로 101,37.5353106,126.8248015
134,경찰청,서울 송파구 백제고분로 392,37.5058321,127.1083939
136,경찰청,서울 송파구 잠실로 51-29,37.5108725,127.1011299
139,경찰청,서울 송파구 중대로 18,37.494596,127.1205972
142,경찰청,서울 송파구 송파대로 567,37.5161906,127.0930921
143,경찰청,서울 송파구 성남대로 1576,37.47052985,127.1274583
144,경찰청,서울 노원구 공릉로 290,37.6393895,127.0693259
145,경찰청,서울 노원구 석계로 93,37.62,127.06322
146,경찰청,서울 노원구 초안산로 2,37.6285275,127.0553675
147,경찰청,서울 노원구 마들로 55,37.6369255,127.0581181
148,경찰청,서울 노원구 공릉로 189,37.6393895,127.0693259
149,경찰청,서울 노원구 중계로 139,37.64249,127.08331
152,경찰청,서울 서초구 방배로 40,37.4751703,127.0017707
153,경찰청,서울 서초구 신반포로15길 14,37.5041415,126.9945667
154,경찰청,서울 서초구 방배중앙로 131,37.4980529,126.9850847
155,경찰청,서울 은평구 불광로 129,37.61921,126.93248
156,경찰청,서울 은평구 통일로 914,37.5980916,126.9381778
157,경찰청,서울 은평구 갈현로 151,37.6086161,126.9114713
159,경찰청,서울 은평구 진관2로 125,37.63435325,126.9312998
160,경찰청,서울 은평구 진관4로 48-25,37.6441657,126.928929
163,경찰청,서울 강남구 역삼로 117,37.4995034,127.0476854
